Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2012","2012","I$","15424.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2013","2013","I$","15767.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2014","2014","I$","15854.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2015","2015","I$","16285.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2016","2016","I$","16782.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2017","2017","I$","17423","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2018","2018","I$","18095.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2019","2019","I$","18453.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6126","Value","22013","Gross domestic product per capita, PPP, dissemination (constant 2011 international $)","2020","2020","I$","17286.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","17.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","16.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","15","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","13.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","11.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","10.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","10.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","10.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","10.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","10","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","9.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","8.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","8.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","7.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","7.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","7.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","7.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","7.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","8.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20002002","2000-2002","millions","11","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20012003","2001-2003","millions","10.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20022004","2002-2004","millions","9.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20032005","2003-2005","millions","8.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20042006","2004-2006","millions","7.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20052007","2005-2007","millions","7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20062008","2006-2008","millions","6.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20072009","2007-2009","millions","7.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20082010","2008-2010","millions","6.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20092011","2009-2011","millions","6.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102012","2010-2012","millions","6.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112013","2011-2013","millions","6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20122014","2012-2014","millions","5.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20132015","2013-2015","millions","5.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20142016","2014-2016","millions","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20152017","2015-2017","millions","5.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","millions","5.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","millions","5.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","millions","5.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","4.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","5.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","7.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","7.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","8.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","15.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","19.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","24.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","26.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","29.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","2.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","5.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","5.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","10.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","13.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","17.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","18.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","20.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","-39.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","-45.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","-50.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","-49.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","-46","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","-41.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","-47.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","-50.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","-45.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","-43.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","-33.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","-29.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","-43.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","-57.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","-67.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","-70.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","-74.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20002002","2000-2002","%","36.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20012003","2001-2003","%","37.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20022004","2002-2004","%","39","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20032005","2003-2005","%","39.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20042006","2004-2006","%","40.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20052007","2005-2007","%","41.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20062008","2006-2008","%","41.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20072009","2007-2009","%","41.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20082010","2008-2010","%","41.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20092011","2009-2011","%","40.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20102012","2010-2012","%","40","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20112013","2011-2013","%","39.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20122014","2012-2014","%","38.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20132015","2013-2015","%","38.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20142016","2014-2016","%","38.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20152017","2015-2017","%","38.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21034","Percent of arable land equipped for irrigation (percent) (3-year average)","20162018","2016-2018","%","38.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20002002","2000-2002","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20012003","2001-2003","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20022004","2002-2004","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20032005","2003-2005","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20042006","2004-2006","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20052007","2005-2007","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20062008","2006-2008","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20072009","2007-2009","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20082010","2008-2010","%","2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20092011","2009-2011","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20102012","2010-2012","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20112013","2011-2013","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20122014","2012-2014","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20132015","2013-2015","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20142016","2014-2016","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20152017","2015-2017","%","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20162018","2016-2018","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6121","Value","21033","Value of food imports in total merchandise exports (percent) (3-year average)","20172019","2017-2019","%","3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2000","2000","index","0.46","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2002","2002","index","0.51","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2003","2003","index","-0.14","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2004","2004","index","-0.72","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2005","2005","index","-0.87","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2006","2006","index","-1.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2007","2007","index","-1.11","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2008","2008","index","-1.27","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2009","2009","index","-1.42","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2010","2010","index","-1.44","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2011","2011","index","-1.13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2012","2012","index","-1.22","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2013","2013","index","-1.31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2014","2014","index","-0.91","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2015","2015","index","-0.99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2016","2016","index","-0.99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2017","2017","index","-0.75","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2018","2018","index","-0.79","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2019","2019","index","-0.54","X","International reliable sources",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2001","2001","1000 I$","11.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2002","2002","1000 I$","12","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2003","2003","1000 I$","11.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2004","2004","1000 I$","10.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2005","2005","1000 I$","8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2006","2006","1000 I$","14.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2007","2007","1000 I$","15.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2008","2008","1000 I$","16","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2009","2009","1000 I$","12.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2010","2010","1000 I$","12.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2011","2011","1000 I$","9.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2012","2012","1000 I$","9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2013","2013","1000 I$","19","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2014","2014","1000 I$","18.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2015","2015","1000 I$","16.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2016","2016","1000 I$","19.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2017","2017","1000 I$","28.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/capita/day","45","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/capita/day","41","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/capita/day","40","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/capita/day","38","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/capita/day","18","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/capita/day","18","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/capita/day","25","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/capita/day","42","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/capita/day","41","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/capita/day","40","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/capita/day","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/capita/day","52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","216","Thailand","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/capita/day","31","F","FAO estimate",""
